movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,IMAX,(no genres listed),movieIda
243,Little Odessa (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243
244,My Crazy Life (Mi vida loca) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,244
245,Love Affair (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,245
246,Losing Isaiah (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,246
247,"Madness of King George, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,247
248,Mary Shelley's Frankenstein (Frankenstein) (1994),0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,248
249,Man of the House (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
250,Mixed Nuts (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
251,Milk Money (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,251
252,Miracle on 34th Street (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252
253,Miami Rhapsody (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
254,My Family (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,254
255,Murder in the First (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,255
256,Nobody's Fool (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,256
257,Nell (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,257
258,Beyond Bedlam (1993),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,258
259,Nemesis 2: Nebula (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,259
260,Nina Takes a Lover (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,260
261,Natural Born Killers (1994),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,261
262,Only You (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,262
263,Once Were Warriors (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,263
264,Poison Ivy II (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,264
265,Outbreak (1995),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,265
266,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,266
267,"Perez Family, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,267
268,"Pyromaniac's Love Story, A (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,268
269,Pulp Fiction (1994),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,269
270,Panther (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270
271,Pushing Hands (Tui shou) (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,271
272,Priest (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,272
273,Quiz Show (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,273
274,Picture Bride (Bijo photo) (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,274
275,"Queen Margot (Reine Margot, La) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,275
276,"Quick and the Dead, The (1995)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,276
277,Roommates (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277
278,Ready to Wear (Pret-A-Porter) (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
279,Three Colors: Red (Trois couleurs: Rouge) (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,279
280,Three Colors: Blue (Trois couleurs: Bleu) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,280
281,Three Colors: White (Trzy kolory: Bialy) (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,281
282,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,282
283,Relative Fear (1994),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,283
284,Stuart Saves His Family (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
285,"Swan Princess, The (1994)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
286,"Secret of Roan Inish, The (1994)",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,286
287,"Specialist, The (1994)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,287
288,Stargate (1994),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,288
289,"Santa Clause, The (1994)",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,289
290,"Shawshank Redemption, The (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290
291,Shallow Grave (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,291
292,Suture (1993),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,292
293,Strawberry and Chocolate (Fresa y chocolate) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,293
294,Swimming with Sharks (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,294
295,"Sum of Us, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,295
296,National Lampoon's Senior Trip (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296
297,To Live (Huozhe) (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,297
298,Tank Girl (1995),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,298
299,Tales from the Crypt Presents: Demon Knight (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,299
300,Star Trek: Generations (1994),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,300
301,Tales from the Hood (1995),1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,301
302,Tom & Viv (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,302
303,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,303
304,Tommy Boy (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
305,Vanya on 42nd Street (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,305
306,Underneath (1995),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,306
307,What's Eating Gilbert Grape (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,307
308,Virtuosity (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,308
309,While You Were Sleeping (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,309
310,"War, The (1994)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,310
311,Double Happiness (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,311
312,Muriel's Wedding (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
313,"Baby-Sitters Club, The (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
314,Ace Ventura: Pet Detective (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
315,"Adventures of Priscilla, Queen of the Desert, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,315
316,Backbeat (1993),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,316
317,Bitter Moon (1992),0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,317
318,Bullets Over Broadway (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
319,Clear and Present Danger (1994),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,319
320,"Client, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,320
321,"Corrina, Corrina (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,321
322,Crooklyn (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,322
323,"Crow, The (1994)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,323
324,Cobb (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,324
325,"Flintstones, The (1994)",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,325
326,Forrest Gump (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,326
327,Four Weddings and a Funeral (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327
328,Higher Learning (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,328
329,I Like It Like That (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,329
330,I Love Trouble (1994),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330
331,It Could Happen to You (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,331
332,"Jungle Book, The (1994)",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,332
333,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333
334,"Lion King, The (1994)",0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,334
335,Little Buddha (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,335
336,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,336
337,"Mask, The (1994)",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,337
338,Maverick (1994),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,338
339,Mrs. Parker and the Vicious Circle (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,339
340,Naked Gun 33 1/3: The Final Insult (1994),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
341,"Paper, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,341
342,Reality Bites (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,342
343,Red Rock West (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,343
344,Richie Rich (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
345,Safe Passage (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,345
346,"River Wild, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,346
347,Speed (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,347
348,Speechless (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,348
349,Timecop (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,349
350,True Lies (1994),1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350
351,When a Man Loves a Woman (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,351
352,Wolf (1994),0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,352
353,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,353
354,Bad Company (1995),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,354
355,"Man of No Importance, A (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,355
356,S.F.W. (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,356
357,"Low Down Dirty Shame, A (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357
358,Boys Life (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,358
359,"Colonel Chabert, Le (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,359
360,Faster Pussycat! Kill! Kill! (1965),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,360
361,Jason's Lyric (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,361
362,"Secret Adventures of Tom Thumb, The (1993)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
363,Street Fighter (1994),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,363
364,Coldblooded (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
365,"Fear, The (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,365
366,Open Season (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366
367,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,367
368,In the Mouth of Madness (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,368
369,8 Seconds (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,369
370,Above the Rim (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,370
371,Addams Family Values (1993),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371
372,Martin Lawrence: You So Crazy (1994),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372
373,"Age of Innocence, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,373
374,Airheads (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374
375,"Air Up There, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375
376,Another Stakeout (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,376
377,Bad Girls (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,377
378,Barcelona (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,378
379,Being Human (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,379
380,"Beverly Hillbillies, The (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380
381,Beverly Hills Cop III (1994),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,381
382,Black Beauty (1994),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,382
383,Blink (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,383
384,Blown Away (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384
385,Blue Chips (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,385
386,Blue Sky (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,386
387,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,387
388,Boxing Helena (1993),0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,388
389,"Bronx Tale, A (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,389
390,Cabin Boy (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390
391,Calendar Girl (1993),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,391
392,Carlito's Way (1993),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,392
393,City Slickers II: The Legend of Curly's Gold (1994),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,393
394,Clean Slate (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
395,Cliffhanger (1993),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,395
396,Coneheads (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,396
397,Color of Night (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,397
398,Cops and Robbersons (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
399,"Cowboy Way, The (1994)",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399
400,Dangerous Game (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400
401,Dave (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,401
402,Dazed and Confused (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402
403,Demolition Man (1993),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,403
404,"Endless Summer 2, The (1994)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,404
405,Even Cowgirls Get the Blues (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,405
406,Fatal Instinct (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406
407,Farewell My Concubine (Ba wang bie ji) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,407
408,"Favor, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,408
409,Fearless (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,409
410,Fear of a Black Hat (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
411,With Honors (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,411
412,Flesh and Bone (1993),0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,412
413,Widows' Peak (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,413
414,For Love or Money (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,414
415,"Firm, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,415
416,Free Willy (1993),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,416
417,Fresh (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,417
418,"Fugitive, The (1993)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,418
419,Geronimo: An American Legend (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,419
420,"Getaway, The (1994)",1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,420
421,Getting Even with Dad (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421
422,Go Fish (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,422
423,"Good Man in Africa, A (1994)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423
424,Guilty as Sin (1993),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,424
425,Hard Target (1993),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,425
426,Heaven & Earth (1993),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,426
427,Hot Shots! Part Deux (1993),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,427
428,Live Nude Girls (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
429,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,429
430,"House of the Spirits, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,430
431,House Party 3 (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
432,"Hudsucker Proxy, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
433,I'll Do Anything (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,433
434,In the Army Now (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,434
435,In the Line of Fire (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,435
436,In the Name of the Father (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,436
437,"Inkwell, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,437
438,What's Love Got to Do with It? (1993),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438
439,Jimmy Hollywood (1994),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,439
440,Judgment Night (1993),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,440
441,Jurassic Park (1993),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,441
442,Kalifornia (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,442
443,Killing Zoe (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,443
444,King of the Hill (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,444
445,Lassie (1994),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
446,Last Action Hero (1993),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446
447,Life with Mikey (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447
448,Lightning Jack (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,448
449,M. Butterfly (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,449
450,Made in America (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450
451,Malice (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,451
452,"Man Without a Face, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,452
453,Manhattan Murder Mystery (1993),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,453
454,Menace II Society (1993),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,454
455,Executive Decision (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,455
456,In the Realm of the Senses (Ai no corrida) (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,456
457,What Happened Was... (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,457
458,Much Ado About Nothing (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,458
459,Mr. Jones (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,459
460,Mr. Wonderful (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,460
461,Mrs. Doubtfire (1993),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,461
462,Naked (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,462
463,"Next Karate Kid, The (1994)",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,463
464,"New Age, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,464
465,No Escape (1994),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,465
466,North (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
467,Orlando (1992),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,467
468,"Perfect World, A (1993)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,468
469,Philadelphia (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,469
470,"Piano, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,470
471,Poetic Justice (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,471
472,"Program, The (1993)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,472
473,"Puppet Masters, The (1994)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,473
474,Radioland Murders (1994),0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,474
475,"Ref, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
476,"Remains of the Day, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,476
477,Renaissance Man (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,477
478,Rising Sun (1993),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,478
479,"Road to Wellville, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479
480,RoboCop 3 (1993),1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,480
481,Robin Hood: Men in Tights (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481
482,Romeo Is Bleeding (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,482
483,Romper Stomper (1992),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,483
484,Ruby in Paradise (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,484
485,Rudy (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,485
